stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00632R,2026-08-25,-2893000,0,0,56456439,53563439
00919,2026-08-25,7241736,0,0,39521811,46763547
2883,2026-08-25,24668133,0,7051,-210746,24464438
2881,2026-08-25,18667606,0,-8232,-245880,18413494
2409,2026-08-25,16759294,0,-8890,-623917,16126487
2892,2026-08-25,14366895,0,139769,37463,14544127
2886,2026-08-25,13560292,0,98932,109493,13768717
2884,2026-08-25,12135931,0,576457,264144,12976532
2882,2026-08-25,13018233,0,-37678,-90546,12890009
2606,2026-08-25,12871757,0,-1029000,-751893,11090864
3481,2026-08-25,9717844,0,-26776,845233,10536301
1303,2026-08-25,2826939,0,5860000,1467269,10154208
1216,2026-08-25,9982188,0,-70000,91182,10003370
2891,2026-08-25,8699598,0,-148502,-466077,8085019
2610,2026-08-25,7503859,0,11156,48492,7563507
009821,2026-08-25,2500000,0,0,3683697,6183697
2890,2026-08-25,6535506,0,5198,-424157,6116547
00713,2026-08-25,-13833,0,2030000,3979617,5995784
00940,2026-08-25,-1498998,0,0,7437862,5938864
3045,2026-08-25,5421346,0,680210,-392018,5709538
2880,2026-08-25,5938364,0,0,-270537,5667827
2615,2026-08-25,5680573,0,-11147,-7959,5661467
2609,2026-08-25,5684503,0,8430,-163670,5529263
8039,2026-08-25,4538621,0,0,82358,4620979
2484,2026-08-25,3854372,0,0,54278,3908650
2489,2026-08-25,3801091,0,0,41703,3842794
2887,2026-08-25,5308399,0,58438,-1673301,3693536
5880,2026-08-25,3603509,0,-43899,52770,3612380
1326,2026-08-25,3115032,0,0,410910,3525942
1301,2026-08-25,620613,0,2612000,278721,3511334
6505,2026-08-25,3587939,0,0,-180905,3407034
00688L,2026-08-25,-89000,0,0,3433999,3344999
00648R,2026-08-25,0,0,0,3254839,3254839
00900,2026-08-25,613000,0,0,2617157,3230157
00885,2026-08-25,1721745,0,0,1359192,3080937
2603,2026-08-25,5595197,0,-926858,-1750048,2918291
00882,2026-08-25,454000,0,0,2395162,2849162
4904,2026-08-25,3813633,0,-1094091,-1020,2718522
9904,2026-08-25,2709836,0,-128763,-14016,2567057
2455,2026-08-25,2144746,0,4000,216536,2365282
3034,2026-08-25,2285053,0,3922,48493,2337468
1102,2026-08-25,2857290,0,15464,-567881,2304873
00922,2026-08-25,-350811,0,0,2615311,2264500
3037,2026-08-25,3068442,0,-1043000,170800,2196242
3702,2026-08-25,-1004720,0,2562000,533955,2091235
2301,2026-08-25,-658104,0,2514697,207081,2063674
1802,2026-08-25,2568783,0,-357000,-156301,2055482
5871,2026-08-25,2080596,0,14000,-54721,2039875
3673,2026-08-25,1726178,0,0,312160,2038338
2812,2026-08-25,2040108,0,-34169,10000,2015939
2104,2026-08-25,1999946,0,0,4113,2004059
1710,2026-08-25,1787273,0,0,68631,1855904
2617,2026-08-25,1685065,0,0,-5259,1679806
1402,2026-08-25,303891,0,1251705,-23047,1532549
2845,2026-08-25,1423015,0,0,6000,1429015
5534,2026-08-25,1410322,0,0,-22034,1388288
6177,2026-08-25,1317758,0,0,36000,1353758
00999A,2026-08-25,742000,0,0,556173,1298173
3712,2026-08-25,1302000,0,0,-6000,1296000
00985B,2026-08-25,0,0,0,1291999,1291999
2371,2026-08-25,1340349,0,0,-48999,1291350
3714,2026-08-25,1256809,0,2000,5774,1264583
4958,2026-08-25,1576461,0,-506367,180487,1250581
2382,2026-08-25,1388754,0,74332,-215882,1247204
00676R,2026-08-25,-70000,0,0,1268766,1198766
00680L,2026-08-25,0,0,0,1169409,1169409
9945,2026-08-25,1086281,0,0,21365,1107646
1605,2026-08-25,1213958,0,-263,-106634,1107061
00939,2026-08-25,-466000,0,0,1477701,1011701
6108,2026-08-25,1003103,0,0,8000,1011103
2633,2026-08-25,718819,0,212000,45000,975819
9907,2026-08-25,967007,0,0,2000,969007
2542,2026-08-25,850570,0,221000,-111291,960279
2903,2026-08-25,953000,0,0,-3000,950000
2636,2026-08-25,932498,0,0,16295,948793
2412,2026-08-25,881116,0,46667,21000,948783
2392,2026-08-25,718781,0,0,193396,912177
2612,2026-08-25,856037,0,0,45816,901853
00671R,2026-08-25,10000,0,0,887986,897986
00708L,2026-08-25,-14720,0,0,876927,862207
5876,2026-08-25,780104,0,139000,-67499,851605
2492,2026-08-25,848463,0,0,-15763,832700
2478,2026-08-25,800586,0,27000,-5708,821878
9933,2026-08-25,818018,0,0,-45000,773018
00664R,2026-08-25,-5000,0,0,754905,749905
00997A,2026-08-25,3899000,0,-6053000,2898710,744710
6782,2026-08-25,664083,0,3000,74387,741470
1477,2026-08-25,724702,0,10000,2999,737701
2912,2026-08-25,746730,0,-5493,-13841,727396
6285,2026-08-25,695443,0,-3000,-22297,670146
1909,2026-08-25,567787,0,0,90394,658181
2646,2026-08-25,639820,0,0,6000,645820
00996A,2026-08-25,-168000,0,0,808232,640232
2481,2026-08-25,693050,0,2000,-93183,601867
6213,2026-08-25,905931,0,0,-309921,596010
6214,2026-08-25,576032,0,21000,-5020,592012
1304,2026-08-25,616055,0,0,-37687,578368
00878,2026-08-25,1030860,0,-200000,-263286,567574
2897,2026-08-25,530000,0,0,32000,562000
2493,2026-08-25,568313,0,0,-17495,550818
2385,2026-08-25,526920,0,10844,-8826,528938
2031,2026-08-25,493942,0,0,30150,524092
1313,2026-08-25,517081,0,0,2268,519349
00945B,2026-08-25,8000,0,0,496105,504105
00637L,2026-08-25,-342000,0,0,840216,498216
2464,2026-08-25,221712,0,114000,157079,492791
6415,2026-08-25,504084,0,5000,-19836,489248
00715L,2026-08-25,-656000,0,0,1124154,468154
6451,2026-08-25,429429,0,1000,29265,459694
2491,2026-08-25,457437,0,0,1937,459374
8261,2026-08-25,488672,0,0,-35423,453249
2305,2026-08-25,440601,0,0,12167,452768
8103,2026-08-25,430272,0,0,17703,447975
4960,2026-08-25,446800,0,0,-3270,443530
2379,2026-08-25,447683,0,18954,-31613,435024
4977,2026-08-25,353853,0,0,72451,426304
3090,2026-08-25,420087,0,21000,-16416,424671
6224,2026-08-25,421870,0,0,-1000,420870
00983A,2026-08-25,254000,0,0,143511,397511
2201,2026-08-25,423674,0,0,-41110,382564
2476,2026-08-25,-60001,0,8000,424807,372806
6834,2026-08-25,365882,0,0,2820,368702
00964,2026-08-25,16000,0,0,351357,367357
3042,2026-08-25,118554,0,1000,246745,366299
2454,2026-08-25,415166,0,-149193,96511,362484
00897,2026-08-25,-408000,0,0,769158,361158
00916,2026-08-25,29000,0,0,329756,358756
5607,2026-08-25,320378,0,0,30000,350378
1409,2026-08-25,256285,0,0,90914,347199
009813,2026-08-25,0,0,0,344369,344369
1563,2026-08-25,319832,0,0,21482,341314
9914,2026-08-25,418018,0,0,-78232,339786
3406,2026-08-25,293721,0,1000,38952,333673
2354,2026-08-25,193504,0,-2000,136992,328496
00917,2026-08-25,247000,0,0,80984,327984
1319,2026-08-25,308778,0,0,14900,323678
00946,2026-08-25,-161000,0,0,481638,320638
1727,2026-08-25,268199,0,0,51044,319243
2486,2026-08-25,-355776,0,702000,-27126,319098
9938,2026-08-25,325000,0,0,-8684,316316
4989,2026-08-25,352345,0,0,-43994,308351
2357,2026-08-25,368681,0,-13693,-52304,302684
2905,2026-08-25,299114,0,0,2000,301114
3017,2026-08-25,88378,0,148000,58434,294812
00410A,2026-08-25,-647000,0,0,935234,288234
2534,2026-08-25,280986,0,0,0,280986
9941,2026-08-25,152000,0,92001,36564,280565
00642U,2026-08-25,4000,0,0,275816,279816
6155,2026-08-25,276435,0,0,-4000,272435
00907,2026-08-25,33000,0,0,237937,270937
1717,2026-08-25,307365,0,0,-39721,267644
1709,2026-08-25,298573,0,0,-31964,266609
4916,2026-08-25,250383,0,0,13401,263784
8926,2026-08-25,128000,0,0,130545,258545
3443,2026-08-25,276828,0,-24,-18489,258315
6533,2026-08-25,249100,0,0,-292,248808
1708,2026-08-25,215033,0,0,32939,247972
9802,2026-08-25,211333,0,0,30000,241333
1712,2026-08-25,194065,0,0,46738,240803
00701,2026-08-25,36000,0,0,202756,238756
6271,2026-08-25,248104,0,1000,-11564,237540
00706L,2026-08-25,0,0,0,236840,236840
2375,2026-08-25,232505,0,0,-780,231725
7730,2026-08-25,231008,0,0,-38,230970
2027,2026-08-25,266550,0,-24170,-15965,226415
6789,2026-08-25,220709,0,1000,-60,221649
2511,2026-08-25,167319,0,0,54000,221319
2030,2026-08-25,215904,0,0,0,215904
3653,2026-08-25,218969,0,-3000,-2208,213761
6525,2026-08-25,261426,0,0,-52585,208841
00898,2026-08-25,303000,0,0,-97478,205522
2425,2026-08-25,200934,0,0,1313,202247
00909,2026-08-25,1494100,0,0,-1292614,201486
8464,2026-08-25,200640,0,-4286,3742,200096
1217,2026-08-25,193050,0,0,1000,194050
